一级类目,二级类目,三级类目,名字,价格,照片
"['机械设备', '机械整机']",农业机械,饲料粉碎机,秸秆饲料粉碎机牧草饲料粉碎机农作物饲料粉碎机水产饲料粉碎机养殖饲料粉碎机, 2.58万/台,https://www.hc360.com/k3/M04/45/75/wKhQv1m3mY6EecwKAAAAAJW3MyQ082.jpg..220x220a.jpg
"['机械设备', '机械整机']",农业机械,压块机,牧草压块机  燃料压块机  压块机厂家, 8.6万/台,https://www.hc360.com/k1/M04/20/37/wKhQw2B9MsWEUKx1AAAAABV78r0324.jpg..220x220a.jpg
"['机械设备', '机械整机']",农业机械,挖坑机,挖坑机  高效率挖坑机   植树挖坑机   直销挖坑机, 3000 /台,https://www.hc360.com/k3/M0D/9A/09/wKhQx1grwtiEL59sAAAAALkrq7k226.jpg..220x220a.jpg
"['机械设备', '机械整机']",农业机械,铡草机,"新型铡草机,小型铡草机,家用铡草机,铡草机价格", 1500 /台,https://www.hc360.com/k2/M06/EE/FC/IK445C8EE7AA056E7ED71EA029F0696525.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,贴标机,跋涉智能 快递贴标机 自动标签机 包裹面单机 包裹贴标机 纸箱贴标机 自动贴标机 快递贴标机 电商贴标机    贴标机, 1.5万/台,https://www.hc360.com/m7/M05/F5/8F/vvN39a7d0049126FE7B8Ed7E59566EFC835.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,清洗机,清洗机厂家清洗机价格清洗机质量清洗机销售清洗机厂家清洗机价格清洗机质量清洗机销售, 3000.0 /台,https://www.hc360.com/k2/M04/FF/01/b64e3bcf00f6d1A8c7A3fd15A984b10A9d.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,捆扎机,全自动钢筋捆扎机 钢筋捆扎机 捆扎机    钢筋捆扎机,0,https://www.hc360.com/m7/M06/DB/06/wKhQpFYfWtWEFtOvAAAAAMI8a_g276.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,印刷机,少林机械齐全 冥币印刷机 印刷机械  新型冥币印刷机    冥币印刷机 冥币印刷机   , 3.6万/台,https://www.hc360.com/k3/M07/9E/93/wKhQx1qbp3GEZQqFAAAAADxorTY984.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,热转印机,欧锐尔 热转印机 山东热转印机 青岛热转印机 日照热转印机 烟台热转印机 威海热转印机 质量杠杠的 我的产品发往全国, 1.2万/台,https://www.hc360.com/m6/M0E/B5/B4/wKhQolUZJACEYRWTAAAAAFS-cvc554.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,贴合机,无缝服装贴合机、箱包贴合机 服装面料贴合机厂 服装用布料贴合机, 1.25万/台,https://www.hc360.com/k1/M06/65/B8/bh8211d2149b3dee37dbd219813450b32eF.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,充填机,手动胶囊充填机/手工胶囊填充机 半自动胶囊灌装机/充填机, 3.65万/台,https://www.hc360.com/k1/M01/D6/3E/EyAcf526d4405fdBf5A961EE8d13EA20fE8.jpg..220x220a.jpg
"['机械设备', '机械整机']",包装印刷机械,胶印机,六色曲面胶印机价格 JYQ/BW-300型六色曲面胶印机, 10000.0 /套,https://www.hc360.com/m8/M0E/1A/9C/wKhQpmA9-m2EP1efAAAAAN_uQo0796.jpg..220x220a.jpg
"['机械设备', '机械整机']",机床,数控车床,一鼎数控  斜轨数控车床  数控车床  专用数控车床, 7500 /台,https://www.hc360.com/m7/M06/FD/C8/e7cefd0490dc832493fc1cBc15551Ad1c4.png..220x220a.png
"['机械设备', '机械整机']",机床,车床,供应精星C6车床 小型数显车床 台式车床 车床 小型车床, 7500 /台,https://www.hc360.com/k3/M0C/05/2C/wKhQv1itU5SEFIUEAAAAABQcRz4365.jpg..220x220a.jpg
"['机械设备', '机械整机']",机床,数控折弯机,45转线机 带转线电脑弹簧机 数控折弯机 电脑八爪机 弹簧机 弹簧机械 转线弹簧机 45机 卫浴挂件成型机 挂钩弹簧机, 26.8万/台,https://www.hc360.com/k3/M09/9B/9F/wKhQx1qUz3yEZmqJAAAAACRGr9g688.jpg..220x220a.jpg
"['机械设备', '机械整机']",机床,平面磨床,华东数控M71系列磨头移动平面磨床  平面磨床生产厂家 卧轴距台平面磨床  平面磨床价格  平面磨床厂家, 3.0万/定金,https://www.hc360.com/m6/M04/1B/68/wKhQomFBZ9eEcVouAAAAACcBxb8239.png..220x220a.png
"['机械设备', '机械整机']",机床,铣床,"仿形铣床,异型铣床，靠边铣床，多边铣床，圆边铣床、木工铣床", 4600 /台,https://www.hc360.com/k2/M0B/66/D1/wKhQxVj9Y_OEKUoiAAAAAKvGwb0222.jpg..220x220a.jpg
"['机械设备', '机械整机']",机床,磨床,供应磨床 大同磨床 台湾磨床, 7.3万/台,https://www.hc360.com/k1/M0E/19/6A/wKhQw1hLu2SEYQ_2AAAAAJf6qhg738.JPG..220x220a.JPG
"['机械设备', '机械整机']",机床,钻床,ZQ4113台钻 小型钻床 钻床现货 台式钻床 广东钻床攻丝两用, 1100 /台,https://www.hc360.com/k3/M00/2A/33/wKhQv1gyhnyETss1AAAAAHJ53r8438.jpg..220x220a.jpg
"['机械设备', '机械整机']",机床,镗床,科明机械镗床 数控切割  镗床价格 镗床厂家  镗床价格 欢迎致电, 100 /件,https://www.hc360.com/k3/M00/91/57/na284FDF268BD475A25F9CF67B3A994BE4.jpg..220x220a.jpg
"['机械设备', '机械整机']",机床,锯床,山东锯床，烟台锯床，锯床价格，锯床型号, 1.15万/台,https://www.hc360.com/k1/M0D/64/1B/wKhQwFzvIHuEFWNDAAAAAL2U18c309.jpg..220x220a.jpg
"['机械设备', '机械整机']",输送设备,输送机,树德DT75带式输送机 螺旋输送机辊筒输送机移动升降式皮带输送机, 1800 /台,https://www.hc360.com/k2/M03/FA/0F/dwte8648FCF4CeD70318DD371eAB44D738D.jpg..220x220a.jpg
"['机械设备', '机械整机']",输送设备,提升机,祥云斗式提升机 NE斗式提升机 提料机 物料提升机 垂直提升机  提升机NE斗式提升机, 8999.0 /台,https://www.hc360.com/m8/M00/19/F3/wfa5d40a042e2f735af03e18f4Bdd092f7.png..220x220a.png
"['机械设备', '机械整机']",输送设备,卸料器,卸料器  不锈钢卸料器 卸料器厂家 防爆卸料器 高温卸料器, 1350.0 /台,https://www.hc360.com/k1/M04/14/55/XcT65009a8f2ec99acf24ccf2c750e73e9D.jpg..220x220a.jpg
"['机械设备', '机械整机']",输送设备,排屑机,江苏机床排屑机厂家  排屑机制作  江苏排屑机施工 排屑机设计 排屑机安装电话 排屑机安装售后, 4000.0 /台,https://www.hc360.com/k3/M07/F7/C2/EnK9FD2A353A9921A04DCB0A1B426CF325B.jpg..220x220a.jpg
"['机械设备', '机械整机']",输送设备,输送线,仓库输送线、拣选输送线、分拣输送线、入库输送线带、出库输送带、库前输送线, 888.0 /个,https://www.hc360.com/m7/M03/77/A7/wKhQo1Wt2teEUaElAAAAALRBYHs133.jpg..220x220a.jpg
"['机械设备', '机械整机']",输送设备,压缩机,日立SG133BG3U/SGS550G3W 日立转子式压缩机, 1000 /台,https://www.hc360.com/m6/M0B/15/78/Cqkd187971e737eeC15F49d2009dd8B4e7C.jpg..220x220a.jpg
"['机械设备', '机械整机']",输送设备,给煤机,给煤机 给煤机结构特点 给煤机参数 给煤机直销, 2.5万/部,https://www.hc360.com/k3/M02/06/3F/wKhQv2BifrCEM4a7AAAAAOwQ968847.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,预埋件,河北预埋件厂家 预埋件价格 预埋件规格 保定预埋件 衡水预埋件, 3800 /吨,https://www.hc360.com/k3/M0B/46/DF/SLL5C45E57E71B544F19C4BD3C4725A8036.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,托辊,DTII型不锈钢槽型托辊 锥形托辊 橡胶托辊河北树德矿山设备欢迎客户咨询订购, 20 /个,https://www.hc360.com/k2/M00/2B/AD/wKhQxWEslZCETlkNAAAAAKH06dk366.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,管夹,采购管夹 双孔管夹 固定管夹 管夹价格, 15 /个,https://www.hc360.com/k1/M01/D5/35/9BaaF64C64994ECE99E39CF3CaF093254D.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,滑轮,【吉达】电缆井口滑轮 井口滑轮 井口滑轮轮报价  电缆滑轮 放线滑轮厂家 ，转向滑轮, 180.0 /个,https://www.hc360.com/k3/M05/12/28/Xda04853f1bdaab33b77E799589E9b34b0.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,冲压件,"五金冲压件,式冲压件,下走式冲压件,式五金冲压件,走式冲压件,", 2.9万/台,https://www.hc360.com/m4/M07/48/F5/wKhQ6VUA-p-EXaKwAAAAAEcGbZA563.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,起重链条,起重链条  起重链条厂家  圆环起重链条价格  圆环起重链条, 2000 /辆,https://www.hc360.com/k1/M0F/15/BB/G6f8a8a8bfa19c7a97a923b402cb4cD352.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,接头,若松 多款供选不锈钢变径接头价格|若松供|不锈钢变径接头价格低 气动接头 快速接头 液压接头,0,https://www.hc360.com/k3/M00/E6/D3/wKhQv1lQSF2EPwmMAAAAADpJsMk944.jpg..220x220a.jpg
"['五金工具', '五金配件']",五金配件,抱箍,多种抱箍 中式抱箍 德式抱箍 石雕抱箍 水泥杆抱箍 电话议价, 4500.0 /座,https://www.hc360.com/k1/M07/B7/A4/B661E8E7655156BE7C326C2AC850260F5C.jpg..220x220a.jpg
"['五金工具', '五金配件']",阀门,球阀,供应球阀  pp球阀 pvc球阀 塑料球阀 活接球阀 法兰式球阀 整体球阀 ABS球阀 湖南球阀 长沙球阀, 20 /个,https://www.hc360.com/m8/M06/CB/7D/wKhQpVc7Gy-EW-bUAAAAAO7zJn8448.jpg..220x220a.jpg
"['五金工具', '五金配件']",阀门,蝶阀,电动蝶阀 蝶阀 供应蝶阀 供应蝶阀, 88 /件,https://www.hc360.com/k2/M08/B6/A3/wKhQxV4DEqaESW65AAAAADKAFfk641.jpg..220x220a.jpg
"['五金工具', '五金配件']",阀门,调节阀,济南  恒春标准 调节阀  搏力谋调节阀   侧向调节阀  调节阀厂家, 2300.0 /套,https://www.hc360.com/k1/M0D/E6/FE/mq1217181273393B2A461FD8ED42E0766D.jpg..220x220a.jpg
"['五金工具', '五金配件']",阀门,闸阀,沟槽闸阀_闸阀_海世闸阀_国标闸阀, 88 /件,https://www.hc360.com/k3/M09/9C/3C/wKhQv13jgzqEVM56AAAAAMsSgiA108.jpg..220x220a.jpg
"['五金工具', '五金配件']",阀门,截止阀,凯林塑业截止阀 PP截止阀 PPH截止阀 PVDF截止阀 FRPP截止阀, 100 /个,https://www.hc360.com/k3/M0B/35/B5/wKhQx2IQOleEdsZHAAAAALO9QCk806.png..220x220a.png
"['五金工具', '五金配件']",阀门,安全阀,兴霖       液压阀系列  安全阀   安全阀厂家 安全阀批发  安全阀价格, 320.0 /个,https://www.hc360.com/k3/M08/EB/70/wKhQv1kRMLiEOnfeAAAAAFXJLQY006.jpg..220x220a.jpg
"['五金工具', '五金配件']",阀门,液压阀,三洋 液压阀定做 液压阀配件 机械液压阀 液压阀厂家, 100.0 /个,https://www.hc360.com/k1/M07/90/84/wKhQwF2j6t6EGneZAAAAACVVBN4981.jpg..220x220a.jpg
"['五金工具', '五金配件']",阀门,单向阀,高压单向阀 液压单向阀 气体单向阀 止回阀 厂家 现货供应, 29.75 /件,https://www.hc360.com/k2/M07/FB/D9/vjn0ab78043C5DbC923Fa61a4800ab2035C.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,深沟球轴承,"深沟球轴承,深沟球轴承厂家,深沟球轴承价格,深沟球轴承供应商", 80.0 /个,https://www.hc360.com/k1/M07/1E/44/wKhQwFh_La6EAd__AAAAAPKt9TY089.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,调心滚子轴承,亿煤 轴承 滚子轴承 调心滚子轴承 推力调心滚子轴承特征, 2580 /个,https://www.hc360.com/k2/M02/16/0D/4FC3b82e5ddd7f4dCbCAfe26bA1ed34984A.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,推力球轴承,"润煤6208 推力球轴承,推力球轴承厂家,推力球轴承价", 1800 /副,https://www.hc360.com/k3/M01/56/46/wKhQv1iDKNOENCFtAAAAALZDhME507.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,关节轴承,"鑫煤关节轴承,关节轴承厂家,关节轴承价格,关节轴承供应商,关节轴承", 100.0 /个,https://www.hc360.com/k2/M0F/30/FE/wKhQxFh_BjWEbv2WAAAAAOoEUUQ442.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,直线轴承,国产LM6UU 镀镍直线轴承KBS直线轴承直线轴承蓬莱价格优惠, 10 /套,https://www.hc360.com/k3/M0F/A2/32/wKhQx12xe8GEI34zAAAAANGXBsA606.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,推力滚子轴承,NSK推力滚子轴承 进口推力滚子轴承NSK推力滚子轴承 NSK推力滚子轴承进口推力滚子轴承, 320 /套,https://www.hc360.com/k1/M00/89/D0/W8ff2242447859A519A5E82E356259BEEA.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,特种轴承,ROLLWAY特种轴承、非标轴承, 4722 /件,https://www.hc360.com/k3/M0B/D0/A9/4p3482BE5A9804B0C254FD4B0D66F6C8A8.jpg..220x220a.jpg
"['五金工具', '五金配件']",轴承,滑动轴承,GGB滑动轴承2025DU, 1005 /件,https://www.hc360.com/k2/M00/7C/E5/wKhQxV0ITP-EN_w0AAAAANNhLKw789.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,螺栓,【贝栓】螺栓 螺栓厂家 螺栓批发 螺栓价格  南京螺栓, 0.1 /个,https://www.hc360.com/m1/M00/9A/D2/wKhQcFRRpF-EU-xrAAAAAE5OWLU786.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,螺母,"螺母,螺母   ,螺母现货供应,螺母供应商,螺母", 55 /个,https://www.hc360.com/k1/M0F/9F/AF/Gg20dc923AAF606A40F8c3c88F54cA6006.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,螺丝,防盗螺丝 粤螺特殊螺丝 台阶螺丝 深圳内牙螺丝, 0.25 /个,https://www.hc360.com/m8/M00/0B/41/wKhQpl_bIMqEF1ffAAAAAHis5mI576.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,挡圈,青岛挡圈、弹性挡圈、挡圈, 21 /件,https://www.hc360.com/k1/M0B/6E/CC/wKhQw1nwwHqERJK2AAAAAFjeOho492.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,角件,华电角件定做角件钢制角件设备集装箱角件, 580 /件,https://www.hc360.com/m7/M00/23/88/wKhQpGI5HrOEbZ_LAAAAAIkjYEM662.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,栓钉,泓顺迪栓钉 焊钉剪力钉 圆柱头焊钉  钢结构楼承板抗剪栓钉, 3.0 /个,https://www.hc360.com/k1/M00/25/67/wKhQwGI4IPGELsUPAAAAAMMU7-4305.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,铆钉,鸿河机械φ16  φ20桥梁铆钉，铆钉价格，铆钉规格表，铆钉批发，环槽铆钉，哈克钉，机械用铆钉, 5.8 /套,https://www.hc360.com/m8/M0F/67/4F/wKhQplVusguEBg2iAAAAAAEAcqo576.jpg..220x220a.jpg
"['五金工具', '五金配件']",紧固件/连接件,卡簧,长虹弹簧 磁极卡簧 卡簧原理卡簧质量可靠, 2 /个,https://www.hc360.com/k1/M03/0B/9F/b6l4eed0d45b563556d7325e8F1253b2deA.jpg..220x220a.jpg
"['五金工具', '五金配件']",刀具/夹具,钻头,台湾台神钻头，MMC钻头，TAISHIN钻头，神钢钻头, 5 /支,https://www.hc360.com/k2/M0E/E6/38/wKhQxFlB97mED4gRAAAAAIsIk2I223.jpg..220x220a.jpg
"['五金工具', '五金配件']",刀具/夹具,开孔器,鑫隆XL-900 液压开孔器 液压分离式开孔器 手动凹凸模具开孔器 钢板开孔器, 60 /个,https://www.hc360.com/m7/M0D/5F/8B/wKhQo2G4JH6EcFlHAAAAACYVikA584.jpg..220x220a.jpg
"['五金工具', '五金配件']",刀具/夹具,拉刀,精密拉刀     ***拉刀      组合拉刀, 20 /个,https://www.hc360.com/k1/M0C/B3/C3/wKhQwFrENrOEKWFlAAAAABlYRKo372.jpg..220x220a.jpg
"['五金工具', '五金配件']",刀具/夹具,机用刀片,机用刀片 冶金机械机用刀片 切草机刀片 融旺机械, 450.0 /片,https://www.hc360.com/k2/M05/BB/09/5kw418CF4C6F98819883DAF478ADD7C7D7C.jpg..220x220a.jpg
"['五金工具', '五金配件']",刀具/夹具,夹头,供应气保护夹头 拉弧夹头 拉弧焊钉夹头 DA夹头 短周期拉弧夹头 ISO13918气保护拉弧钉夹头,0,https://www.hc360.com/k2/M01/08/66/wKhQxV_fUduEZv7wAAAAAGNHCzI659.jpg..220x220a.jpg
"['五金工具', '五金配件']",刀具/夹具,车刀,"车刀,车刀片,成型车刀",0,https://www.hc360.com/05/busin/157/620/l/l_05-157620935.jpg..220x220a.jpg
"['五金工具', '五金配件']",刀具/夹具,冲头,精密冲头  高速钢冲头, 45 /支,https://www.hc360.com/k2/M02/8C/EC/ga5a7bcd949b4dee8545d83c1b39521949.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,防静电地板,【星鸿 防静电地板  】陶瓷防静电地板，防静电地板 ，瓷砖防静电地板 ，防静电地板 ，防静电地板, 70 /平方米,https://www.hc360.com/m7/M00/ED/A6/esb1b47e5077bCFbC7D49867D4167F7340.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,实木地板,实木地板_实木地板价格_实木地板批发_实木地板厂家 _北京中体奥森, 390.0 /平方米,https://www.hc360.com/k3/M02/C8/C2/aFL8adF56F7CB666C620223F6a4549a2EE0.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,复合地板,舒畅  河南复合地板 强化复合地板批发 多层实木复合地板, 33 /平方,https://www.hc360.com/k3/M08/EF/D5/OWF1da2f442a37527B2B7543BC950dE114E.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,橡胶地板,嘉诺   卷材橡胶地板 橡胶地板 欢迎咨询, 27 /平方米,https://www.hc360.com/k3/M08/B1/45/6nWe9402ACA5A595eAC3D296A5CA712298F.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,实木复合地板,三层实木复合地板  四川实木复合地板厂 实木复合地板 欢迎选购, 56 /平方,https://www.hc360.com/k3/M0A/F9/36/wKhQv1_7oPCEeh4oAAAAAHPbiv8827.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,竹地板,重竹重竹地板地板竹地板户外重竹地板公司南京木之艺, 175.0 /平方,https://www.hc360.com/k1/M0F/02/BB/wKhQwGBExvyEEJX-AAAAAMBbUHI988.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,塑料地板,供应 鲁威塑业 养殖用注塑地板 塑料地板 塑料地板, 50.0 /个,https://www.hc360.com/m7/M0B/74/26/wKhQo1ZlOSCEetGcAAAAAKB558w490.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",地板,钢地板,昌茂   玻璃钢地板梁  玻璃钢地板梁厂家  养殖场玻璃钢地板梁   玻璃钢地板梁价格, 12.0 /米,https://www.hc360.com/m6/M08/76/B9/wKhQoWDn7LSEFqEzAAAAAJ9_qaw194.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",管材,无缝钢管,批发无缝钢管 大口径480 530 厚壁无缝钢管 流体无缝钢管 结构无缝管 保证质量, 4850 /吨,https://www.hc360.com/k1/M0F/C9/34/wKhQw151d5WEHLymAAAAAKS9wlo266.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",管材,不锈钢管,不锈钢管价格 奥氏体不锈钢管 铁素体不锈钢管 马氏体不锈钢管 双相不锈钢管, 11.8 /千克,https://www.hc360.com/k3/M02/2D/33/F6D85357911FDA0CC59E4ECF27244BD217.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",管材,螺旋管,螺旋管 云南螺旋管昆明螺旋管螺旋管价格防腐螺旋管国标螺旋管, 4100.0 /吨,https://www.hc360.com/k1/M08/2A/AD/wKhQw2DtUB-EBY3_AAAAAKi-3WM697.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",管材,波纹管,桥博 波纹管 金属波纹管 预应力波纹管 耐腐蚀波纹管 塑料波纹管 波纹管厂家, 480 /米,https://www.hc360.com/k1/M0C/BB/85/PR34E3137ADD074CA1910C76E4E3182F27.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",管材,异径管,【沧州】昊诚河北异径管 沧州异径管 盐山异径管 沧州异径管厂家, 10 /件,https://www.hc360.com/k2/M0C/F2/A5/wKhQxFsQtrWEUM8OAAAAAM2eDYI841.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",管材,橡胶管,河北景县真空橡胶管、 真空泵橡胶管、实验室橡胶管、 抽真空管、橡胶真空管，抽真空用橡胶管, 36.0 /米,https://www.hc360.com/k3/M0E/1A/0E/wKhQv1drk1GEKSREAAAAAN7kJzE317.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",管材,PPH管,PPH管价格 凯林塑业 PPH管 PPH管生产 PPH管厂家, 15 /件,https://www.hc360.com/k2/M00/35/0F/wKhQxWIQQoiEd2-AAAAAAMjXrHc896.PNG..220x220a.PNG
"['建材家装', '陶瓷卫浴']",管材,铜管,黄铜管 厚壁铜管 包塑铜管 铜管批发 铜管切割, 32 /公斤,https://www.hc360.com/k3/M07/11/02/wKhQv2DMPYKEYxQAAAAAABNTSPg712.png..220x220a.png
"['建材家装', '陶瓷卫浴']",板材,板材,大量批发PP板材 供应板材 塑料板材 PP板材 PVC板材 PE板材 ABS全新料板材 承接非标定做, 15 /公斤,https://www.hc360.com/k1/M0F/A4/73/wKhQwFqolw-EUZRXAAAAAFwAB9g922.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",板材,型材,专业生产铝合金型材 直销 家具型材 建筑型材 工业型材及氧化, 19.5 /千克,https://www.hc360.com/k1/M07/E5/6A/wKhQw1lE5xOER4bnAAAAAMcF4eo965.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",板材,缝筛板,厂家定制条缝筛板  义乌条缝筛板 条缝筛板 包边筛板 条缝筛板厂家, 568.0 /件,https://www.hc360.com/k3/M0E/85/52/wKhQx10xbBaEVCIrAAAAANtXC40590.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",板材,生态板,木纹封边 生态板扣条 橱柜门封边  生态板扣条 家具铝条, 1.1 /米,https://www.hc360.com/m8/M0E/BA/31/wKhQpVb1JYiEIlRvAAAAAKa8PtY141.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",板材,木板材,供应大量.烘干杨木板材.白椿木板材., 1860 /立方,https://www.hc360.com/m6/M06/EC/27/wKhQolbm2m2EDDHeAAAAAHPaFe0521.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",板材,装饰板材,"装饰板材,防水板材,装饰用板材,pp板材,装饰pp板材,防水墙面装饰", 13.5 /公斤,https://www.hc360.com/k2/M01/39/1F/TC7093ac85823ac1D1DB9B7306FBEFF929.JPG..220x220a.JPG
"['建材家装', '陶瓷卫浴']",板材,片材,SMC片材/成都BMC 片材/成都SMC片材  成都BMC片材, 7.8 /公斤,https://www.hc360.com/k3/M0F/7A/64/wKhQx10K6wmEXwG_AAAAAItJv3Q510.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",板材,木皮,供应浙江木皮接拼胶带  贴木皮水胶带 木皮修补胶带, 2.0 /平方米,https://www.hc360.com/m6/M0C/C2/61/wKhQolbvW1SEC1qrAAAAAEzSSQk366.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",陶瓷卫浴,瓷砖,鑫卓茂 瓷砖粘接剂 瓷砖粘接剂配方大全 瓷砖粘接 瓷砖粘接剂 瓷砖粘接砂浆瓷砖粘接剂价格 瓷砖粘接剂   *** 瓷砖粘接, 530 /吨,https://www.hc360.com/k1/M07/E9/35/wKhQwF-S_nSEWsLMAAAAACPgeTs266.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",陶瓷卫浴,仿古砖,厂家批发仿古砖 模具仿古砖 陶瓷仿古砖, 7 /片,https://www.hc360.com/k2/M0D/FF/79/wKhQxV-t5KaES6jyAAAAAP2zTZI532.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",陶瓷卫浴,现代砖,木质纹理瓷砖批发 现代风格瓷砖 房间木纹地砖, 9.8 /片,https://www.hc360.com/m7/M01/35/E4/wKhQo1_bJ7yEP7E2AAAAAC093s0127.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",陶瓷卫浴,瓷片,华雁电子瓷件 瓷片订制 工业陶瓷 陶瓷片 瓷片厂家, 10.0 /个,https://www.hc360.com/m6/M01/0D/84/wKhQomCWGpqEBcXiAAAAAF6q9bg169.jpg..220x220a.jpg
"['建材家装', '陶瓷卫浴']",陶瓷卫浴,花洒,超然洁具SE-422花洒 负离子花洒 水疗花洒 电镀花洒 喷头, 13 /个,https://www.hc360.com/k2/M03/F7/C2/wKhQxFh68_6EXCReAAAAAInpS1g543.png..220x220a.png
"['建材家装', '陶瓷卫浴']",陶瓷卫浴,浴缸,"铜浴缸价格_铜浴缸铜浴缸_欧式紫铜浴缸,酒店铜浴缸", 8000.0 /口,https://www.hc360.com/k3/M08/DB/CD/wKhQv1jR7taEJ3_cAAAAAOLZGyA549.jpg..220x220a.jpg
